SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
1,26-Jan-13,25-Jan-14,53,1201,60000,1059.02,5000020697,1982,4,,Automobile,1290,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,3B,1201,0,159.296,5000020697,1982,4,,Automobile,1290,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,53,1201,60000,890.82,5000020697,1982,4,,Automobile,1290,TOYOTA,Private,
0,03-Nov-13,02-Nov-14,82,1202,0,1869.05,5000020703,1984,1,87,Truck,2950,FIAT,Own Goods,
0,03-Nov-12,02-Nov-13,82,1202,0,1869.05,5000020703,1984,1,87,Truck,2950,FIAT,Own Goods,
0,03-Nov-11,02-Nov-12,82,1202,0,1846.8,5000020703,1984,1,87,Truck,2950,FIAT,Own Goods,
0,08-Jul-13,07-Jul-14,11,1202,650000,8762.55,5000020183,2000,1,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,11,1202,388500,5566.87,5000020183,2000,1,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Aug-11,07-Jul-12,11,1202,323695,4141.899,5000020183,2000,1,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,1,1202,323695,250.48,5000020183,2000,1,10,Pick-up,4164,TOYOTA,Own Goods,
0,03-Nov-13,02-Nov-14,82,1202,0,1869.05,5000020185,1984,1,150,Truck,11585,FIAT,Own Goods,
0,03-Nov-12,02-Nov-13,82,1202,0,1847.05,5000020185,1984,1,150,Truck,11585,FIAT,Own Goods,
0,03-Nov-11,02-Nov-12,82,1202,0,1846.8,5000020185,1984,1,150,Truck,11585,FIAT,Own Goods,
1,26-Jan-14,25-Jan-15,60,1201,120000,1791.49,5000020200,1999,4,,Automobile,1998,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,13,1201,650000,5989.09,5000020200,1999,4,,Automobile,1998,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,60,1201,650000,6868.64,5000020200,1999,4,,Automobile,1998,TOYOTA,Private,
0,03-Nov-13,02-Nov-14,82,1202,250000,2857.97,5000020735,2001,2,10,Pick-up,2477,MITSUBISHI,Own Goods,
0,03-Nov-12,02-Nov-13,82,1202,250000,3013.7,5000020735,2001,2,10,Pick-up,2477,MITSUBISHI,Own Goods,
0,03-Nov-11,02-Nov-12,82,1202,250000,2969.45,5000020735,2001,2,10,Pick-up,2477,MITSUBISHI,Own Goods,
2,26-Jan-14,25-Jan-15,15,1201,100000,1291.34,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,15,1201,100000,1362.18,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,71,1201,0,541.7,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,15,1201,100000,1426.43,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,71,1201,0,201.789,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
2,04-Oct-11,25-Jan-12,15,1201,60000,201.789,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
2,25-Oct-11,25-Jan-12,12,1201,100000,1804.47,5000020736,1985,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000020739,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000020739,2000,1,400,Truck,12500,VOLVO,Own Goods,7236.78
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000020739,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000020739,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000020742,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000020742,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000020742,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000020742,2000,1,400,Truck,12500,VOLVO,Own Goods,
1,14-Feb-14,25-Jan-15,71,1201,0,667.356,5000018820,2005,6,,Automobile,2986,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,71,1201,0,697.05,5000018820,2005,6,,Automobile,2986,TOYOTA,Private,
1,23-Mar-12,25-Jan-13,71,1201,1000000,9543.521,5000018820,2005,6,,Automobile,2986,TOYOTA,Private,
1,03-Dec-11,25-Jan-12,77,1201,0,188.825,5000018820,2005,6,,Automobile,2986,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,70,1201,250000,2821.09,5000018822,1987,4,,Automobile,1799,MERCEDES,Private,
1,26-Jan-13,25-Jan-14,70,1201,250000,2968.23,5000018822,1987,4,,Automobile,1799,MERCEDES,Private,
1,26-Jan-12,25-Jan-13,70,1201,250000,3556.52,5000018822,1987,4,,Automobile,1799,MERCEDES,Private,
1,09-Dec-11,25-Jan-12,70,1201,0,245.312,5000018822,1987,4,,Automobile,1799,MERCEDES,Private,
0,08-Jul-13,07-Jul-14,11,1202,323695.52,4702.88,5000018823,2000,1,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018832,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018832,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000018832,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018832,2000,1,400,Truck,12000,VOLVO,Own Goods,
1,26-Jan-14,25-Jan-15,52,1201,180000,1975.81,5000018858,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,52,1201,180000,2085.72,5000018858,1986,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,2B,1201,0,201.789,5000018858,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,52,1201,75000,1980.63,5000018858,1986,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018873,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018873,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18367.108,5000018873,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018873,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018894,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018894,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000018894,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018894,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018895,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018895,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018895,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018895,2000,1,400,Truck,12000,VOLVO,Own Goods,
1,26-Jan-14,25-Jan-15,58,1201,90000,1046.09,5000019003,1986,4,,Automobile,1290,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,58,1201,90000,1046.09,5000019003,1986,4,,Automobile,1290,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,58,1201,0,1045.84,5000019003,1986,4,,Automobile,1290,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,58,1201,90000,201.789,5000019003,1986,4,,Automobile,1290,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019011,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019011,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019011,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019011,2000,1,400,Truck,12000,VOLVO,Own Goods,
1,26-Jan-13,25-Jan-14,95,1201,35000,1013.87,5000019075,1986,4,,Automobile,1472,PEUGEOT,Private,
1,26-Jan-12,25-Jan-13,95,1201,27500,823.38,5000019075,1986,4,,Automobile,1472,PEUGEOT,Private,
1,26-Jan-14,25-Jan-15,25,1201,160000,1443.51,5000019096,1990,4,,Automobile,1587,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,25,1201,100000,1226.31,5000019096,1990,4,,Automobile,1587,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,25,1201,100000,1278.86,5000019096,1990,4,,Automobile,1587,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,25,1201,100000,201.789,5000019096,1990,4,,Automobile,1587,TOYOTA,Private,
2,26-Jan-14,25-Jan-15,23,1201,100000,1470.95,5000019097,1997,4,,Automobile,798,HYUNDAI,Private,
2,26-Jan-13,25-Jan-14,23,1201,100000,1565.99,5000019097,1997,4,,Automobile,798,HYUNDAI,Private,
2,26-Jan-12,25-Jan-13,23,1201,100000,2244.26,5000019097,1997,4,,Automobile,798,HYUNDAI,Private,
2,04-Oct-11,25-Jan-12,23,1201,100000,201.789,5000019097,1997,4,,Automobile,798,HYUNDAI,Private,
0,24-Dec-12,23-Dec-13,11,1201,347730.3,4055.45,5000019102,1983,4,,Automobile,1988,MERCEDES,Private,
0,10-Dec-11,09-Dec-12,11,1201,347730.3,691.8,5000019102,1983,4,,Automobile,1988,MERCEDES,Private,
1,26-Jan-14,25-Jan-15,30,1201,185000,1672.47,5000019137,1989,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,30,1201,185000,1785.02,5000019137,1989,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,30,1201,185000,1897.32,5000019137,1989,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,30,1201,85000,201.789,5000019137,1989,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,43,1201,50000,959.67,5000019160,1985,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,43,1201,50000,1000.69,5000019160,1985,4,,Automobile,1295,TOYOTA,Private,
2,04-Oct-11,25-Jan-12,43,1201,50000,201.789,5000019160,1985,4,,Automobile,1295,TOYOTA,Private,
0,07-Aug-13,06-Aug-14,11,1201,28000,960.65,5000019109,1981,5,5,Automobile,5956,NISSAN,Own service,
0,25-Oct-12,06-Aug-13,11,1201,28000,828.33,5000019109,1981,5,5,Automobile,5956,NISSAN,Own service,
0,03-Nov-11,06-Aug-12,11,1201,28000,255.91,5000019109,1981,5,5,Automobile,5956,NISSAN,Own service,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019420,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019420,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019420,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019420,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019428,2000,1,160,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019428,2000,1,160,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18564.086,5000019428,2000,1,160,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019428,2000,1,160,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019429,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019429,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,22233.046,5000019429,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019429,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019431,1991,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019431,1991,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019431,1991,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019431,1991,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019436,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019436,2000,1,400,Truck,12500,VOLVO,Own Goods,6448.13
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019436,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019436,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019438,2000,1,400,Truck,13000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019438,2000,1,400,Truck,13000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019438,2000,1,400,Truck,13000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019438,2000,1,400,Truck,13000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019502,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019502,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000019502,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019502,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019505,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019505,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000019505,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019505,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019510,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019510,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6194.73,5000019510,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019510,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019515,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019515,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000019515,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019515,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019526,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019526,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000019526,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019526,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018907,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018907,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018907,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018907,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018909,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018909,2000,1,400,Truck,12500,VOLVO,Own Goods,254302.75
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018909,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018909,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018910,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018910,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018910,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018910,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,03-Nov-13,02-Nov-14,82,1202,150000,3716.61,5000018925,1983,1,100,Truck,5675,MERCEDES,Own Goods,
0,03-Nov-12,02-Nov-13,82,1202,150000,4031.07,5000018925,1983,1,100,Truck,5675,MERCEDES,Own Goods,
0,03-Nov-11,02-Nov-12,82,1202,150000,3212.02,5000018925,1983,1,100,Truck,5675,MERCEDES,Own Goods,
0,03-Nov-13,02-Nov-14,82,1202,170000,3666.05,5000018926,1997,1,1000,Tanker,5675,MERCEDES,Own Goods,
0,03-Nov-12,02-Nov-13,82,1202,170000,3814.29,5000018926,1997,1,1000,Tanker,5675,MERCEDES,Own Goods,
0,03-Nov-11,02-Nov-12,82,1202,170000,3133.08,5000018926,1997,1,1000,Tanker,5675,MERCEDES,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,212806,3324.17,5000018949,2003,4,,Automobile,1586,SUZUKI,Private,16100
0,08-Jul-12,07-Jul-13,11,1201,212806,3323.92,5000018949,2003,4,,Automobile,1586,SUZUKI,Private,
0,08-Aug-11,07-Jul-12,11,1201,212806,2828.13,5000018949,2003,4,,Automobile,1586,SUZUKI,Private,
0,08-Jul-11,07-Aug-11,1,1201,212806,164.67,5000018949,2003,4,,Automobile,1586,SUZUKI,Private,
0,01-Jul-13,30-Jun-14,11,1201,203265,2107.1,5000018954,1996,6,,Station Wagones,2779,TOYOTA,Private,
0,01-Jul-12,30-Jun-13,99,1201,203265,2106.85,5000018954,1996,6,,Station Wagones,2779,TOYOTA,Private,
0,01-Jul-11,30-Jun-12,99,1201,203265,1926.118,5000018954,1996,6,,Station Wagones,2779,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019027,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019027,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019027,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019027,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019032,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019032,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019032,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019032,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019040,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019040,2000,1,400,Truck,12000,VOLVO,Own Goods,7000
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000019040,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019040,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019041,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019041,2000,1,400,Truck,12000,VOLVO,Own Goods,7236.78
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019041,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019041,2000,1,400,Truck,12000,VOLVO,Own Goods,
1,26-Jan-14,25-Jan-15,22,1201,265000,1940.08,5000019066,1998,4,,Automobile,1587,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,22,1201,265000,2097.51,5000019066,1998,4,,Automobile,1587,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,22,1201,265000,2252.31,5000019066,1998,4,,Automobile,1587,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,22,1201,60000,201.789,5000019066,1998,4,,Automobile,1587,TOYOTA,Private,
0,23-Nov-13,22-Nov-14,3,1201,350000,9481.89,5000019113,1989,4,,Station Wagones,3980,TOYOTA,Private,
0,23-Nov-12,22-Nov-13,3,1201,80000,2566.69,5000019113,1989,4,,Station Wagones,3980,TOYOTA,Private,
0,23-Nov-11,22-Nov-12,3,1201,80000,2466.41,5000019113,1989,4,,Station Wagones,3980,TOYOTA,Private,
0,03-Nov-13,02-Nov-14,82,1201,174000,5320.57,5000019115,1999,4,,Automobile,1299,MITSUBISHI,Private,114520
0,03-Nov-12,02-Nov-13,82,1201,174000,4157.94,5000019115,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-11,02-Nov-12,82,1201,174000,4523.32,5000019115,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-13,02-Nov-14,82,1201,100000,1956.49,5000019126,2000,5,,Automobile,4000,VOLVO,Private,
0,03-Nov-12,02-Nov-13,82,1201,100000,2045.21,5000019126,2000,5,,Automobile,4000,VOLVO,Private,
0,03-Nov-11,02-Nov-12,82,1201,100000,1739.77,5000019126,2000,5,,Automobile,4000,VOLVO,Private,
1,26-Jan-14,25-Jan-15,28,1201,160000,1410.98,5000019386,1991,4,,Automobile,1779,MERCEDES,Private,
1,26-Jan-13,25-Jan-14,28,1201,160000,1410.98,5000019386,1991,4,,Automobile,1779,MERCEDES,Private,
1,26-Jan-12,25-Jan-13,28,1201,160000,1171.78,5000019386,1991,4,,Automobile,1779,MERCEDES,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019170,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019170,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019170,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019170,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019403,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019403,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000019403,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019403,2000,1,400,Truck,12500,VOLVO,Own Goods,
1,17-Mar-13,16-Mar-14,11,1202,670000,21546.84,5000019881,2005,2,0,Truck,8226,ISUZU,General Cartage,103100
1,11-Mar-12,10-Mar-13,11,1202,670000,20971.67,5000019881,2005,2,0,Truck,8226,ISUZU,General Cartage,
0,08-Jul-13,07-Jul-14,1,1202,245000,3280.19,5000019245,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,245000,3279.94,5000019245,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,245000,3004.16,5000019245,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,245000,149.56,5000019245,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
1,30-Jan-14,25-Jan-15,46,1201,320000,3120.059,5000019264,2003,4,,Automobile,1299,TOYOTA,Private,4600
1,26-Jan-13,25-Jan-14,46,1201,320000,3299.43,5000019264,2003,4,,Automobile,1299,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,46,1201,320000,3488.01,5000019264,2003,4,,Automobile,1299,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,46,1201,320000,201.789,5000019264,2003,4,,Automobile,1299,TOYOTA,Private,
0,01-Jan-12,31-Dec-12,94,1202,250000,2251.6,5000019337,1987,0,153,Truck,0,FIAT,Own Goods,
0,01-Jan-12,31-Dec-12,94,1202,120000,721.5,5000019348,2001,4,7,Pick-up,2950,MITSUBISHI,Own Goods,
1,26-Jan-14,25-Jan-15,75,1201,600000,4597.28,5000019904,1998,4,,Automobile,1998,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,75,1201,600000,4929.21,5000019904,1998,4,,Automobile,1998,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,75,1201,600000,5255.9,5000019904,1998,4,,Automobile,1998,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,75,1201,600000,327.557,5000019904,1998,4,,Automobile,1998,TOYOTA,Private,
